Team1Name,Team2Name,Map,Score,Winner,GameName,Format,Team1Bet,Team2Bet,DataSource,MatchID
Fx,fbgaming,nuke,16:9 (12:3) (4:6),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8143
Rigid,Na`Vi,inferno,6:16 (6:9) (0:7),Na`Vi,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8144
Rigid,Na`Vi,train,8:16 (5:10) (3:6),Na`Vi,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8145
Virtus.pro,Headache,nuke,22:20 (10:5) (5:10) (7:5),Virtus.pro,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8146
Virtus.pro,Headache,nuke,4:2 (4:2) (0:0),Virtus.pro,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8147
Headache,Virtus.pro,nuke,4:1 (4:1) (0:0),Headache,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8148
Storm,Gabline,inferno,16:5 (10:5) (6:0),Storm,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8149
Gabline,Storm,train,9:16 (8:7) (1:9),Storm,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8150
TeG,OK fe,inferno,16:1 (14:1) (2:0),TeG,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8151
neXtPlease!,bringitON,inferno,16:8 (13:2) (3:6),neXtPlease!,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8152
Earthquake,TeG,dust2,15:15 (6:9) (9:6),Tie,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8153
neXtPlease!,DooM,dust2,16:10 (7:8) (9:2),neXtPlease!,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8154
OK fe,Earthquake,nuke,7:16 (6:9) (1:7),Earthquake,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8155
Lions,KerchNET,nuke,16:12 (12:3) (4:9),Lions,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8156
KerchNET,Lions,train,16:8 (9:6) (7:2),KerchNET,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8157
KerchNET,Lions,tuscan,6:16 (4:11) (2:5),Lions,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8158
DTS,Fear Factory,inferno,16:11 (7:8) (9:3),DTS,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8159
Fear Factory,DTS,train,7:16 (5:10) (2:6),DTS,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8160
Burn,Rigid,tuscan,16:7 (9:6) (7:1),Burn,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8161
Burn,Rigid,inferno,16:11 (7:8) (9:3),Burn,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8162
Headache,Fx,inferno,2:16 (2:13) (0:3),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8163
Fx,Headache,train,16:4 (13:2) (3:2),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8164
a2g,uPro Legends,inferno,16:13 (6:9) (10:4),a2g,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8165
a2g,uPro Legends,train,16:7 (14:1) (2:6),a2g,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8166
Just,Ultimo,nuke,16:13 (5:10) (11:3),Just,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8167
Just,Ultimo,train,11:16 (10:5) (1:11),Ultimo,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8168
Ultimo,Just,tuscan,7:16 (7:8) (0:8),Just,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8169
Na`Vi,Storm,tuscan,16:11 (8:7) (8:4),Na`Vi,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8170
Storm,Na`Vi,inferno,10:16 (4:11) (6:5),Na`Vi,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8171
fbgaming,Virtus.pro,inferno,8:16 (6:9) (2:7),Virtus.pro,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8172
fbgaming,Virtus.pro,train,16:6 (12:3) (4:3),fbgaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8173
Virtus.pro,fbgaming,dust2,16:13 (5:10) (11:3),Virtus.pro,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8174
uPro Legends,Fear Factory,tuscan,3:16 (3:12) (0:4),Fear Factory,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8175
Fear Factory,uPro Legends,nuke,16:6 (10:5) (6:1),Fear Factory,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8176
a2g,DTS,tuscan,9:16 (5:10) (4:6),DTS,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8177
a2g,DTS,nuke,11:16 (10:5) (1:11),DTS,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8178
Rigid,Gabline,tuscan,16:8 (11:4) (5:4),Rigid,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8179
Rigid,Gabline,nuke,14:16 (7:8) (7:8),Gabline,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8180
Rigid,Gabline,train,16:6 (10:5) (6:1),Rigid,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8181
Just,Lions,inferno,11:16 (4:11) (7:5),Lions,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8182
Lions,Just,train,16:10 (13:2) (3:8),Lions,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8183
fbgaming,Headache,tuscan,16:9 (8:7) (8:2),fbgaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8184
fbgaming,Headache,nuke,16:8 (10:5) (6:3),fbgaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8185
No team,No team,Unknown,0:0 (0:0) (0:0),Tie,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8186
RESET,Ultimo,inferno,5:16 (2:13) (3:3),Ultimo,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8187
RESET,Ultimo,train,16:12 (6:9) (10:3),RESET,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8188
Ultimo,RESET,dust2,9:16 (4:11) (5:5),RESET,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8189
KerchNET,Ultimo,tuscan,16:5 (14:1) (2:4),KerchNET,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8190
Virtus.pro,Fx,tuscan,16:9 (14:1) (2:8),Virtus.pro,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8191
Fx,Virtus.pro,nuke,16:3 (12:3) (4:0),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8192
Virtus.pro,Fx,train,14:16 (10:5) (4:11),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8193
bringitON,DooM,nuke,11:16 (7:8) (4:8),DooM,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8194
wasd.AMD,NOM-GAMING,train,14:16 (11:4) (3:12),NOM-GAMING,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8195
allStars,NBK,train,12:16 (12:3) (0:13),NBK,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8196
TeG,DooM,train,16:7 (14:1) (2:6),TeG,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8197
Earthquake,neXtPlease!,train,13:16 (7:8) (6:8),neXtPlease!,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8198
Earthquake,allStars,tuscan,16:14 (9:6) (7:8),Earthquake,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8199
wasd.AMD,DooM,tuscan,10:16 (5:10) (5:6),DooM,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8200
neXtPlease!,NBK,tuscan,16:11 (8:7) (8:4),neXtPlease!,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8201
TeG,NOM-GAMING,tuscan,16:11 (8:7) (8:4),TeG,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8202
Burn,Gabline,nuke,16:7 (9:6) (7:1),Burn,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8203
Gabline,Burn,train,8:16 (3:12) (5:4),Burn,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8204
RESET,Lions,tuscan,5:16 (5:10) (0:6),Lions,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8205
Lions,RESET,nuke,16:8 (13:2) (3:6),Lions,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8206
TCM-Gaming,Hardware4u,mirage,16:5 (10:5) (6:0),TCM-Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8207
Fx,Lions,nuke,15:19 (12:3) (3:12) (0:4),Lions,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8208
Fx,Lions,nuke,1:3 (1:3) (0:0),Lions,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8209
Fx,Lions,dust2,16:11 (5:10) (11:1),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8210
Fx,Lions,inferno,25:22 (6:9) (9:6) (10:7),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8211
Fx,Lions,inferno,1:4 (1:4) (0:0),Lions,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8212
Lions,Fx,inferno,4:2 (4:2) (0:0),Lions,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8213
Fx,Lions,inferno,2:3 (2:3) (0:0),Lions,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8214
fnatic,Soltec,tuscan,16:14 (6:9) (10:5),fnatic,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8215
KerchNET,RESET,tuscan,16:5 (13:2) (3:3),KerchNET,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8216
Fx,Fear Factory,dust2,16:4 (11:4) (5:0),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8217
Fear Factory,Fx,inferno,6:16 (3:12) (3:4),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8218
WinFakt.fi,eSahara,train,16:8 (13:2) (3:6),WinFakt.fi,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8219
mousesports,Lions,train,16:11 (10:5) (6:6),mousesports,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8220
Rigid,Storm,nuke,16:13 (10:5) (6:8),Rigid,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8221
Storm,Rigid,train,25:23 (11:4) (4:11) (10:8),Storm,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8222
Storm,Rigid,train,4:1 (4:1) (0:0),Storm,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8223
Rigid,Storm,train,4:2 (4:2) (0:0),Rigid,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8224
No team,No team,Unknown,0:0 (0:0) (0:0),Tie,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8225
WinFakt.fi,mousesports,forge,8:16 (6:9) (2:7),mousesports,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8226
Rigid,Storm,train,4:1 (4:1) (0:0),Rigid,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8227
Storm,Rigid,tuscan,11:16 (10:5) (1:11),Rigid,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8228
Hardware4u,Soltec,train,10:16 (6:9) (4:7),Soltec,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8229
eSahara,Lions,inferno,16:6 (10:5) (6:1),eSahara,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8230
DTS,Virtus.pro,dust2,16:12 (8:7) (8:5),DTS,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8231
DTS,Virtus.pro,tuscan,16:14 (10:5) (6:9),DTS,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8232
fnatic,TCM-Gaming,train,21:19 (8:7) (7:8) (6:4),fnatic,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8233
No team,No team,Unknown,0:0 (0:0) (0:0),Tie,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8234
Burn,Lions,tuscan,2:16 (2:13) (0:3),Lions,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8235
Lions,Burn,inferno,16:5 (11:4) (5:1),Lions,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8236
TCM-Gaming,fnatic,train,6:1 (6:1) (0:0),TCM-Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8237
KerchNET,Na`Vi,nuke,21:25 (6:9) (9:6) (6:10),Na`Vi,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8238
KerchNET,Na`Vi,nuke,4:2 (4:2) (0:0),KerchNET,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8239
Na`Vi,KerchNET,nuke,4:0 (4:0) (0:0),Na`Vi,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8240
KerchNET,Na`Vi,nuke,1:3 (1:3) (0:0),Na`Vi,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8241
KerchNET,Na`Vi,dust2,5:16 (5:10) (0:6),Na`Vi,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8242
WinFakt.fi,Soltec,train,16:8 (10:5) (6:3),WinFakt.fi,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8243
Fx,DTS,train,16:3 (13:2) (3:1),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8244
Fx,DTS,inferno,16:10 (8:7) (8:3),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8245
TCM-Gaming,Lions,inferno,16:7 (12:3) (4:4),TCM-Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8246
TCM-Gaming,WinFakt.fi,train,16:12 (7:8) (9:4),TCM-Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8247
logiX,SFTO,dust2,8:16 (7:8) (1:8),SFTO,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8248
teamwork,HEADSHOTBG,dust2,9:16 (4:11) (5:5),HEADSHOTBG,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8249
HEADSHOTBG,teamwork,train,16:5 (11:4) (5:1),HEADSHOTBG,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8250
mousesports,dotpiXels,dust2,16:2 (13:2) (3:0),mousesports,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8251
myRevenge.de,Tera-Gaming,inferno,16:7 (10:5) (6:2),myRevenge.de,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8252
c2,Backfire,dust2,4:16 (1:14) (3:2),Backfire,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8253
Backfire,c2,tuscan,16:5 (13:2) (3:3),Backfire,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8254
UMX.us,Backfire,nuke,5:16 (3:12) (2:4),Backfire,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8255
Backfire,UMX.us,inferno,16:8 (8:7) (8:1),Backfire,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8256
Temporary,Evil Geniuses,inferno,4:16 (4:11) (0:5),Evil Geniuses,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8257
Temporary,Evil Geniuses,dust2,16:11 (6:9) (10:2),Temporary,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8258
Temporary,Evil Geniuses,train,7:16 (6:9) (1:7),Evil Geniuses,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8259
fC.SNOGARD,Alternate,inferno,3:16 (3:12) (0:4),Alternate,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8260
fiveagents,ydk.me,train,16:11 (13:2) (3:9),fiveagents,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8261
Hardware4u,AIM41,dust2,16:12 (12:3) (4:9),Hardware4u,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8262
Backfire,Temporary,dust2,16:10 (9:6) (7:4),Backfire,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8263
Temporary,Backfire,inferno,16:10 (6:9) (10:1),Temporary,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8264
Backfire,Temporary,nuke,16:10 (8:7) (8:3),Backfire,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8265
x6tence,TyLoo,inferno,4:16 (4:11) (0:5),TyLoo,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8266
ONEPIECE,Na`Vi,inferno,5:16 (4:11) (1:5),Na`Vi,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8267
UMX.us,project_kr,inferno,13:16 (5:10) (8:6),project_kr,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8268
Fx,Spero Spera,inferno,16:2 (13:2) (3:0),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8269
WinFakt.fi,mousesports,inferno,13:16 (8:7) (5:9),mousesports,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8270
SiZ,mTw,inferno,4:16 (4:11) (0:5),mTw,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8271
Lunatic-hai,SK Gaming,inferno,3:16 (3:12) (0:4),SK Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8272
fnatic,UMX,inferno,16:6 (10:5) (6:1),fnatic,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8273
TyLoo,Fx,nuke,8:16 (5:10) (3:6),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8274
mousesports,Na`Vi,nuke,12:16 (9:6) (3:10),Na`Vi,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8275
fnatic,SK Gaming,nuke,10:16 (3:12) (7:4),SK Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8276
mTw,project_kr,nuke,16:12 (7:8) (9:4),mTw,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8277
UMX.us,SiZ,train,16:13 (9:6) (7:7),UMX.us,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8278
x6tence,Spero Spera,train,16:13 (11:4) (5:9),x6tence,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8279
WinFakt.fi,ONEPIECE,train,16:6 (10:5) (6:1),WinFakt.fi,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8280
UMX,Lunatic-hai,train,16:3 (12:3) (4:0),UMX,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8281
ENTiTY,TeG,tuscan,4:16 (4:11) (0:5),TeG,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8282
TeG,ENTiTY,inferno,2:16 (2:13) (0:3),ENTiTY,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8283
ENTiTY,TeG,nuke,9:16 (7:8) (2:8),TeG,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8284
mousesports,UMX.us,tuscan,16:11 (13:2) (3:9),mousesports,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8285
x6tence,fnatic,tuscan,6:16 (1:14) (5:2),fnatic,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8286
UMX,TyLoo,tuscan,11:16 (5:10) (6:6),TyLoo,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8287
project_kr,WinFakt.fi,tuscan,5:16 (2:13) (3:3),WinFakt.fi,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8288
Na`Vi,Fx,forge,8:16 (7:8) (1:8),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8289
SK Gaming,mTw,forge,16:8 (11:4) (5:4),SK Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8290
mousesports,TyLoo,mirage,16:5 (11:4) (5:1),mousesports,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8291
WinFakt.fi,fnatic,mirage,16:9 (10:5) (6:4),WinFakt.fi,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8292
mTw,mousesports,inferno,16:6 (9:6) (7:0),mTw,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8293
Na`Vi,WinFakt.fi,inferno,16:3 (12:3) (4:0),Na`Vi,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8294
SK Gaming,Fx,dust2,9:16 (6:9) (3:7),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8295
mTw,Na`Vi,train,18:22 (12:3) (3:12) (3:7),Na`Vi,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8296
mTw,Na`Vi,train,4:1 (4:1) (0:0),mTw,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8297
Na`Vi,mTw,train,3:1 (3:1) (0:0),Na`Vi,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8298
SK Gaming,Na`Vi,nuke,16:9 (12:3) (4:6),SK Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8299
SK Gaming,Fx,tuscan,16:9 (8:7) (8:2),SK Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8300
Fx,SK Gaming,inferno,19:17 (7:8) (8:7) (4:2),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8301
Fx,SK Gaming,inferno,4:0 (4:0) (0:0),Fx,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8302
KILLERFISH,gamed!de,inferno,16:5 (10:5) (6:0),KILLERFISH,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8303
plan-B,SFTO,inferno,7:16 (4:11) (3:5),SFTO,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8304
neXtPlease!,TeG,train,14:16 (5:10) (9:6),TeG,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8305
NOM-GAMING,Earthquake,dust2,16:10 (6:9) (10:1),NOM-GAMING,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8306
TeG,neXtPlease!,inferno,16:13 (8:7) (8:6),TeG,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8307
NBK,DooM,dust2,13:16 (3:12) (10:4),DooM,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8308
DooM,NOM-GAMING,inferno,16:8 (10:5) (6:3),DooM,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8309
DooM,neXtPlease!,nuke,10:16 (9:6) (1:10),neXtPlease!,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8310
Ultimo,Lions,dust2,3:16 (3:12) (0:4),Lions,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8311
Lions,Ultimo,nuke,16:13 (7:8) (9:5),Lions,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8312
Just,RESET,dust2,17:19 (11:4) (4:11) (2:4),RESET,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8313
Just,RESET,dust2,0:4 (0:4) (0:0),RESET,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8314
Just,RESET,nuke,16:12 (11:4) (5:8),Just,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8315
DTS,Na`Vi,inferno,16:13 (10:5) (6:8),DTS,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8316
DTS,Na`Vi,train,16:9 (14:1) (2:8),DTS,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8317
dotpiXels,KILLERFISH,mirage,16:1 (14:1) (2:0),dotpiXels,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8318
fC.SNOGARD,myRevenge.de,tuscan,9:16 (5:10) (4:6),myRevenge.de,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8319
ESC Gaming.se,fiveagents,nuke,13:16 (5:10) (8:6),fiveagents,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8320
myRevenge.de,ESC Gaming.se,mirage,14:16 (11:4) (3:12),ESC Gaming.se,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8321
SFTO,AIM41,inferno,14:16 (10:5) (4:11),AIM41,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8322
StarteR,lo2bob,train,8:16 (3:12) (5:4),lo2bob,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8323
lo2bob,StarteR,tuscan,12:16 (5:10) (7:6),StarteR,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8324
lo2bob,StarteR,dust2,10:16 (4:11) (6:5),StarteR,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8325
TCM-Gaming,KiRbYtEaM,train,14:16 (13:2) (1:14),KiRbYtEaM,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8326
TCM-Gaming,KiRbYtEaM,tuscan,16:6 (13:2) (3:4),TCM-Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8327
TCM-Gaming,KiRbYtEaM,dust2,16:13 (5:10) (11:3),TCM-Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8328
plan-B,Hardware4u,tuscan,2:16 (2:13) (0:3),Hardware4u,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8329
Alternate,Tera-Gaming,mirage,16:13 (13:2) (3:11),Alternate,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8330
ydk.me,TBH,inferno,16:6 (9:6) (7:0),ydk.me,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8331
mousesports,gamed!de,dust2,12:16 (7:8) (5:8),gamed!de,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8332
ESC Gaming.se,TBH,nuke,16:10 (10:5) (6:5),ESC Gaming.se,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8333
TCM-Gaming,StarteR,inferno,16:6 (10:5) (6:1),TCM-Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8334
StarteR,TCM-Gaming,train,1:16 (1:14) (0:2),TCM-Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8335
WinFakt.fi,mTw,tuscan,2:16 (2:13) (0:3),mTw,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8336
WinFakt.fi,mTw,train,7:16 (6:9) (1:7),mTw,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8337
Alliance,Moscow Five,nuke,4:16 (3:12) (1:4),Moscow Five,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8338
Alliance,Moscow Five,inferno,13:16 (4:11) (9:5),Moscow Five,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8339
mousesports,Anexis,inferno,16:12 (7:8) (9:4),mousesports,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8340
mousesports,Anexis,tuscan,16:13 (10:5) (6:8),mousesports,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8341
SK Gaming,Lions,inferno,12:16 (2:13) (10:3),Lions,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8342
SK Gaming,Lions,nuke,16:12 (5:10) (11:2),SK Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8343
Lions,SK Gaming,dust2,16:9 (7:8) (9:1),Lions,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8344
SK Gaming,Temptation,inferno,16:6 (12:3) (4:3),SK Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8345
SK Gaming,Temptation,nuke,16:5 (14:1) (2:4),SK Gaming,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8346
Moscow Five,ESC Gaming.se,dust2,11:16 (4:11) (7:5),ESC Gaming.se,CS 1.6,Unavailable,Unavailable,Unavailable,HLTV,8347
